Year,Region Code,Region,BNF Chemical Substance Code,BNF Chemical Substance,BNF Product Code,BNF Product,Items,Total number of unique identified patients,Patient Identified (Y/N),Patient Age Band (Years old),Gender,Net Ingredient Cost (£),Adult obesity rate 2022/23 (%)
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"3,351","2,754",Y,40-49,Female,"343,081.00",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"2,132","1,790",Y,40-49,Male,"215,692.00",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"6,137","5,008",Y,50-59,Female,"620,923.00",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"4,947","4,119",Y,50-59,Male,"497,381.00",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"9,455","7,779",Y,60+,Female,"952,907.00",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"10,395","8,644",Y,60+,Male,"1,051,762.00",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,2,0,N,50-59,Not Known (not recorded),237.14,25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,3,0,N,60+,Not Known (not recorded),165.06,25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,13,11,Y,18-29,Female,953.68,25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,22,20,Y,30-39,Female,"1,613.92",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,46,42,Y,30-39,Male,"3,668.00",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,72,60,Y,40-49,Female,"6,153.28",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,37,22,Y,40-49,Male,"2,359.46",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,180,163,Y,50-59,Female,"16,949.56",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,152,135,Y,50-59,Male,"13,300.33",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,604,495,Y,60+,Female,"55,354.31",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,612,535,Y,60+,Male,"62,349.09",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,9,8,Y,50-59,Female,"1,228.35",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,13,12,Y,50-59,Male,"1,146.46",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,38,32,Y,60+,Female,"4,258.28",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,75,63,Y,60+,Male,"7,042.54",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,1,0,N,50-59,Not Known (not recorded),73.36,25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,14,0,N,60+,Not Known (not recorded),"1,027.04",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,11,11,Y,18-29,Female,806.96,25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,18,13,Y,18-29,Male,"1,320.48",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,26,24,Y,30-39,Female,"1,907.36",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,24,21,Y,30-39,Male,"1,760.64",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,235,184,Y,40-49,Female,"15,882.44",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,118,89,Y,40-49,Male,"9,628.50",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,392,351,Y,50-59,Female,"31,434.76",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,507,442,Y,50-59,Male,"41,558.44",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,340","1,157",Y,60+,Female,"105,583.38",25.74357
Dec 23 - Nov 24,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,337","1,170",Y,60+,Male,"108,847.90",25.74357
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,2,0,N,60+,Not Known (not recorded),235.44,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,7,7,Y,18-29,Female,941.76,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,5,4,Y,18-29,Male,902.52,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,20,18,Y,30-39,Female,"2,432.88",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,8,7,Y,30-39,Male,863.28,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,122,98,Y,40-49,Female,"16,755.48",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,53,48,Y,40-49,Male,"7,965.72",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,251,215,Y,50-59,Female,"28,095.84",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,223,197,Y,50-59,Male,"27,389.52",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,527,460,Y,60+,Female,"69,611.76",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,642,564,Y,60+,Male,"84,679.92",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,1,0,N,50-59,Not Known (not recorded),78.48,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,3,0,N,60+,Not Known (not recorded),313.92,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,7,6,Y,18-29,Female,627.84,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,2,1,Y,18-29,Male,470.88,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,49,39,Y,30-39,Female,"5,101.20",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,14,11,Y,30-39,Male,"1,177.20",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,94,84,Y,40-49,Female,"10,359.36",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,82,73,Y,40-49,Male,"8,672.04",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,278,235,Y,50-59,Female,"29,665.44",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,294,245,Y,50-59,Male,"38,415.96",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,631,552,Y,60+,Female,"73,221.84",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,734,639,Y,60+,Male,"91,272.24",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,1,0,N,40-49,Not Known (not recorded),274.68,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,4,4,Y,18-29,Female,470.88,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,13,13,Y,30-39,Female,"2,472.12",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,20,20,Y,40-49,Female,"2,707.56",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,13,10,Y,40-49,Male,"3,845.52",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,62,48,Y,50-59,Female,"10,869.48",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,9,8,Y,50-59,Male,"1,530.36",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,39,36,Y,60+,Female,"9,142.92",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,24,20,Y,60+,Male,"2,825.28",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,1,0,N,60+,Not Known (not recorded),115.86,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,1,1,Y,30-39,Female,57.93,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,19,16,Y,40-49,Female,"1,100.67",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,4,4,Y,40-49,Male,289.65,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,17,14,Y,50-59,Female,"1,332.39",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,23,21,Y,50-59,Male,"1,679.97",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,68,60,Y,60+,Female,"4,895.13",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,97,77,Y,60+,Male,"7,907.45",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,1,1,Y,30-39,Male,115.86,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,1,1,Y,40-49,Male,57.93,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,19,16,Y,50-59,Female,"1,448.25",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,1,1,Y,50-59,Male,57.93,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,10,9,Y,60+,Female,579.3,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,7,7,Y,60+,Male,463.44,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,1,0,N,18-29,Not Known (not recorded),73.25,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,2,0,N,40-49,Not Known (not recorded),146.5,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,11,0,N,50-59,Not Known (not recorded),824.06,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,24,0,N,60+,Not Known (not recorded),"2,234.13",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,70,62,Y,18-29,Female,"5,933.25",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,51,42,Y,18-29,Male,"4,321.75",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,471,397,Y,30-39,Female,"37,778.70",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,254,206,Y,30-39,Male,"21,315.72",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"1,293","1,093",Y,40-49,Female,"108,300.12",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"1,233","1,042",Y,40-49,Male,"104,894.01",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"4,039","3,334",Y,50-59,Female,"335,741.32",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"4,090","3,434",Y,50-59,Male,"357,570.10",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"9,447","7,895",Y,60+,Female,"825,582.71",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"11,658","9,732",Y,60+,Male,"1,018,541.18",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,1,0,N,30-39,Not Known (not recorded),73.25,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,14,0,N,40-49,Not Known (not recorded),"1,098.75",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,37,0,N,50-59,Not Known (not recorded),"3,369.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,103,0,N,60+,Not Known (not recorded),"7,672.93",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,347,269,Y,18-29,Female,"27,047.49",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,208,176,Y,18-29,Male,"18,697.07",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"2,085","1,658",Y,30-39,Female,"168,896.07",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"1,259","1,047",Y,30-39,Male,"110,003.23",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"5,986","4,951",Y,40-49,Female,"519,470.79",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"4,939","4,138",Y,40-49,Male,"420,290.26",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"15,875","13,034",Y,50-59,Female,"1,362,028.67",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"16,018","13,328",Y,50-59,Male,"1,424,108.44",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,1,1,Y,50-59,Not Known (not recorded),73.25,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"34,545","28,637",Y,60+,Female,"3,040,241.36",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"43,730","36,298",Y,60+,Male,"3,901,038.86",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,23,20,Y,50-59,Female,"3,789.38",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,4,4,Y,50-59,Male,636.88,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,61,59,Y,60+,Female,"12,641.87",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,37,37,Y,60+,Male,"7,355.87",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,1,0,N,60+,Not Known (not recorded),191.06,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,2,2,Y,18-29,Female,382.12,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,33,29,Y,30-39,Female,"4,012.26",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,13,12,Y,30-39,Male,"1,241.89",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,111,92,Y,40-49,Female,"13,788.13",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,68,54,Y,40-49,Male,"8,661.40",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,438,379,Y,50-59,Female,"57,732.05",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,347,294,Y,50-59,Male,"48,274.44",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,"1,172","1,039",Y,60+,Female,"171,126.20",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,"1,248","1,110",Y,60+,Male,"199,307.51",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,1,0,N,18-29,Not Known (not recorded),73.25,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,2,0,N,30-39,Not Known (not recorded),146.5,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,6,0,N,40-49,Not Known (not recorded),512.75,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,19,0,N,50-59,Not Known (not recorded),"1,611.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,38,0,N,60+,Not Known (not recorded),"3,442.75",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,197,166,Y,18-29,Female,"21,374.37",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,103,92,Y,18-29,Male,"12,489.20",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,833,693,Y,30-39,Female,"80,238.09",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,278,246,Y,30-39,Male,"27,109.83",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"2,007","1,660",Y,40-49,Female,"203,635.13",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"1,295","1,067",Y,40-49,Male,"123,668.05",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"4,690","3,928",Y,50-59,Female,"461,951.32",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"3,901","3,261",Y,50-59,Male,"382,401.79",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"6,630","5,594",Y,60+,Female,"619,783.13",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"8,682","7,263",Y,60+,Male,"823,930.97",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,1,0,N,30-39,Not Known (not recorded),219.75,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,6,0,N,40-49,Not Known (not recorded),512.75,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,38,0,N,50-59,Not Known (not recorded),"3,662.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,94,0,N,60+,Not Known (not recorded),"7,618.00",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,420,352,Y,18-29,Female,"49,370.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,136,119,Y,18-29,Male,"16,920.75",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,2,2,Y,18-29,Not Known (not recorded),"1,172.00",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"1,640","1,378",Y,30-39,Female,"176,239.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,833,693,Y,30-39,Male,"93,906.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"4,238","3,572",Y,40-49,Female,"425,143.00",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"3,021","2,444",Y,40-49,Male,"325,596.25",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"9,780","8,194",Y,50-59,Female,"1,008,872.25",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"8,688","7,305",Y,50-59,Male,"911,962.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"15,436","13,014",Y,60+,Female,"1,589,451.75",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"17,840","15,159",Y,60+,Male,"1,805,026.50",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,1,0,N,50-59,Not Known (not recorded),73.25,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,1,0,N,60+,Not Known (not recorded),146.5,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,53,41,Y,18-29,Female,"5,244.72",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,15,12,Y,18-29,Male,"1,552.92",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,183,149,Y,30-39,Female,"19,916.85",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,40,35,Y,30-39,Male,"4,094.74",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,204,165,Y,40-49,Female,"27,432.22",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,73,57,Y,40-49,Male,"10,591.99",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,223,191,Y,50-59,Female,"26,450.73",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,50,44,Y,50-59,Male,"5,449.84",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,185,155,Y,60+,Female,"21,411.03",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AW,Semaglutide,0601023AWBD,Wegovy,159,138,Y,60+,Male,"19,990.04",24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,1,0,N,18-29,Not Known (not recorded),368,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,3,0,N,30-39,Not Known (not recorded),291,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,2,0,N,40-49,Not Known (not recorded),460,24.27609
Dec 23 - Nov 24,Y59,SOUTH EAST,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,9,0,N,50-59,Not Known (not recorded),935,24.27609
